     k         norm x 
    14     0.002317 ( 0.39319, 0.066497, -0.23608,  0.24153,  0.83207,  0.50973,  0.11327, -0.24836,   0.3728,   1.0878,  0.53682,  0.13049, -0.23875,  0.41326,   1.1472,  0.51103,  0.11524, -0.24637,  0.37429,   1.0885,  0.39471, 0.068797, -0.23376,  0.24328,  0.83295)
    15     0.001737 ( 0.39406, 0.067811, -0.23475,  0.24253,  0.83257,  0.51104,  0.11524, -0.24636,   0.3743,   1.0885,  0.53814,  0.13247, -0.23675,  0.41476,   1.1479,  0.51202,  0.11673, -0.24487,  0.37542,   1.0891,   0.3952, 0.069543, -0.23301,  0.24384,  0.83323)
    16     0.001302 ( 0.39471,   0.0688, -0.23376,  0.24328,  0.83295,  0.51202,  0.11673, -0.24487,  0.37542,   1.0891,  0.53913,  0.13396, -0.23526,  0.41588,   1.1485,  0.51277,  0.11785, -0.24375,  0.37626,   1.0895,  0.39558, 0.070103, -0.23245,  0.24426,  0.83344)
    17     0.000976 ( 0.39521, 0.069545, -0.23301,  0.24384,  0.83323,  0.51277,  0.11785, -0.24375,  0.37626,   1.0895,  0.53987,  0.13508, -0.23413,  0.41673,   1.1489,  0.51332,  0.11869, -0.24291,  0.37689,   1.0898,  0.39586, 0.070524, -0.23203,  0.24458,   0.8336)
    18     0.000732 ( 0.39558, 0.070104, -0.23245,  0.24426,  0.83344,  0.51333,  0.11869, -0.24291,  0.37689,   1.0898,  0.54043,  0.13592, -0.23329,  0.41736,   1.1492,  0.51374,  0.11932, -0.24228,  0.37737,   1.0901,  0.39607, 0.070839, -0.23172,  0.24481,  0.83372)
    19     0.000549 ( 0.39586, 0.070524, -0.23203,  0.24458,   0.8336,  0.51374,  0.11932, -0.24228,  0.37737,   1.0901,  0.54085,  0.13655, -0.23266,  0.41783,   1.1495,  0.51406,  0.11979,  -0.2418,  0.37772,   1.0902,  0.39622, 0.071075, -0.23148,  0.24499,  0.83381)
    20     0.000412 ( 0.39607, 0.070839, -0.23172,  0.24481,  0.83372,  0.51406,  0.11979,  -0.2418,  0.37772,   1.0902,  0.54117,  0.13702, -0.23219,  0.41819,   1.1497,   0.5143,  0.12015, -0.24145,  0.37799,   1.0904,  0.39634, 0.071253,  -0.2313,  0.24512,  0.83387)
    21     0.000309 ( 0.39622, 0.071076, -0.23148,  0.24499,  0.83381,   0.5143,  0.12015, -0.24145,  0.37799,   1.0904,   0.5414,  0.13738, -0.23183,  0.41845,   1.1498,  0.51447,  0.12041, -0.24118,  0.37819,   1.0905,  0.39643, 0.071386, -0.23117,  0.24522,  0.83392)
    22     0.000231 ( 0.39634, 0.071253,  -0.2313,  0.24512,  0.83387,  0.51447,  0.12041, -0.24118,  0.37819,   1.0905,  0.54158,  0.13764, -0.23157,  0.41865,   1.1499,  0.51461,  0.12061, -0.24098,  0.37834,   1.0905,   0.3965, 0.071486, -0.23107,   0.2453,  0.83396)
    23     0.000174 ( 0.39643, 0.071386, -0.23117,  0.24522,  0.83392,  0.51461,  0.12061, -0.24098,  0.37834,   1.0905,  0.54171,  0.13784, -0.23137,   0.4188,     1.15,  0.51471,  0.12076, -0.24083,  0.37845,   1.0906,  0.39655, 0.071561, -0.23099,  0.24535,  0.83399)
    24     0.000130 (  0.3965, 0.071486, -0.23107,   0.2453,  0.83396,  0.51471,  0.12076, -0.24083,  0.37845,   1.0906,  0.54181,  0.13799, -0.23122,  0.41891,     1.15,  0.51478,  0.12088, -0.24072,  0.37854,   1.0906,  0.39659, 0.071617, -0.23094,   0.2454,  0.83401)
    25     0.000098 ( 0.39655, 0.071561, -0.23099,  0.24535,  0.83399,  0.51478,  0.12088, -0.24072,  0.37854,   1.0906,  0.54189,  0.13811, -0.23111,    0.419,   1.1501,  0.51484,  0.12096, -0.24064,   0.3786,   1.0907,  0.39661, 0.071659,  -0.2309,  0.24543,  0.83402)
    26     0.000073 ( 0.39659, 0.071617, -0.23094,   0.2454,  0.83401,  0.51484,  0.12096, -0.24064,   0.3786,   1.0907,  0.54195,  0.13819, -0.23102,  0.41906,   1.1501,  0.51488,  0.12102, -0.24057,  0.37865,   1.0907,  0.39663,  0.07169, -0.23086,  0.24545,  0.83404)
    27     0.000055 ( 0.39661, 0.071659,  -0.2309,  0.24543,  0.83402,  0.51488,  0.12102, -0.24057,  0.37865,   1.0907,  0.54199,  0.13825, -0.23096,  0.41911,   1.1501,  0.51491,  0.12107, -0.24053,  0.37868,   1.0907,  0.39665, 0.071714, -0.23084,  0.24547,  0.83404)
    28     0.000041 ( 0.39663,  0.07169, -0.23086,  0.24545,  0.83404,  0.51491,  0.12107, -0.24053,  0.37868,   1.0907,  0.54202,   0.1383, -0.23091,  0.41914,   1.1501,  0.51493,  0.12111, -0.24049,  0.37871,   1.0907,  0.39666, 0.071732, -0.23082,  0.24548,  0.83405)
    29     0.000031 ( 0.39665, 0.071714, -0.23084,  0.24547,  0.83404,  0.51493,  0.12111, -0.24049,  0.37871,   1.0907,  0.54204,  0.13834, -0.23088,  0.41917,   1.1502,  0.51495,  0.12113, -0.24046,  0.37873,   1.0907,  0.39667, 0.071745, -0.23081,  0.24549,  0.83406)
    30     0.000023 ( 0.39666, 0.071732, -0.23082,  0.24548,  0.83405,  0.51495,  0.12113, -0.24046,  0.37873,   1.0907,  0.54206,  0.13836, -0.23085,  0.41919,   1.1502,  0.51497,  0.12115, -0.24044,  0.37874,   1.0907,  0.39668, 0.071755,  -0.2308,   0.2455,  0.83406)
    31     0.000017 ( 0.39667, 0.071745, -0.23081,  0.24549,  0.83406,  0.51497,  0.12115, -0.24044,  0.37874,   1.0907,  0.54207,  0.13838, -0.23083,  0.41921,   1.1502,  0.51498,  0.12117, -0.24043,  0.37875,   1.0907,  0.39668, 0.071763, -0.23079,  0.24551,  0.83406)
    32     0.000013 ( 0.39668, 0.071755,  -0.2308,   0.2455,  0.83406,  0.51498,  0.12117, -0.24043,  0.37875,   1.0907,  0.54208,   0.1384, -0.23081,  0.41922,   1.1502,  0.51498,  0.12118, -0.24042,  0.37876,   1.0908,  0.39669, 0.071768, -0.23079,  0.24551,  0.83407)
    33     0.000010 ( 0.39668, 0.071763, -0.23079,  0.24551,  0.83406,  0.51498,  0.12118, -0.24042,  0.37876,   1.0908,  0.54209,  0.13841,  -0.2308,  0.41922,   1.1502,  0.51499,  0.12119, -0.24041,  0.37877,   1.0908,  0.39669, 0.071773, -0.23078,  0.24551,  0.83407)
